claim_id,post_id
51,30916511849775105
51,30919278391721984
51,30922784100061186
51,30930868176429056
51,30931409031929856
51,30933445865635840
51,30934715699568640
51,30939326334373888
51,30943321425707008
51,30946691674800129
51,30951461865127938
51,30951976883716096
51,30954320551747584
51,30957528359641088
51,30959791845150720
51,30963885099982848
51,30965856204750849
51,30968916603830272
51,30970335910170625
51,30970565548318720
51,30976049248477184
51,30976142152310784
51,30979125250363392
51,30980047632334848
51,30987071602565121
51,30989500247179264
51,30990015651643392
51,30996130418393088
51,30998974479474688
51,31000465789427713
51,31009641349513216
51,31017259254153217
51,31019890739515392
51,31021756802142208
51,31024056920707072
51,31028072719323136
51,31028171029618688
51,31030035276111872
51,31030124962914304
51,31030682700488705
51,31034151993868288
51,31039502046732288
51,31041205391331328
51,31043886709219328
51,31046664026324992
51,31050063312588800
51,31051608137666560
51,31052678872174592
51,31054083041271808
51,31054816411131904
51,31057586581143552
51,31058674206113792
51,31061843300589568
51,31066336125784065
51,31067612909666305
51,31069797831675904
51,31070456786194432
51,31081160733888512
51,31086970998366208
51,31093492776181760
51,31093908607868928
51,31096566148235264
51,31099320723832832
51,31100639207493632
51,31102251548278784
51,31103420668579841
51,31105451898707968
51,31109667895648256
51,31112125946535937
51,31115804745400320
51,31116241733156865
51,31116802188644352
51,31116919222304769
51,31118228382031873
51,31120978054483969
51,31125152645255168
51,31137197327384576
51,31137600752328704
51,31142751089205248
51,31152340278972416
51,31157933676957697
51,31164320423346176
51,31165963319640064
51,31183130849185792
51,31197077862088704
51,31201484842467328
51,31223997156818944
51,31245313939345408
51,31247618466119680
51,31263879442997248
51,31276665174761472
51,31278212323479552
51,31279015956320256
51,31288360639139840
51,31303603851370496
51,31306658160320512
51,31309031301713921
51,31314930720309248
51,31320275245080577
51,31324914770255872
51,31326412208082944
51,31341097686925313
51,31360217673367552
51,31366401679695873
51,31371308830818304
51,31372410980663296
51,31377540287299585
51,31381690765017089
51,31382569094221825
51,31382608390660096
51,31389055438561281
51,31389209428234242
51,31396723611926528
51,31407256163590144
51,31418002134011904
51,31421659600658433
51,31423724712370177
51,31423936445030400
51,31426178963214336
51,31426450217246720
51,31429184567910400
51,31429679890042880
51,31432638426255360
51,31438208705241088
51,31444530477670400
51,31446495915941888
51,31447980066209792
51,31452651665231872
51,31467701998198784
51,31473669091893248
51,31479713390137345
51,31480466204786689
51,31481160685064192
51,31488271884230656
51,31488619965317120
51,31490442352664576
51,31491134819667968
51,31502500141998080
51,31503099298320384
51,31504958075445248
51,31518415541772288
51,31523249682644992
51,31528301478551552
51,31532929658134528
51,31536827185766402
51,31536840385236992
51,31537710380351488
51,31541983151394816
51,31544501151473664
51,31557487689732096
51,31562228704481280
51,31612626379218944
51,31634444137795584
51,31634969092685825
51,31635628944789504
51,31646500962443264
51,31650447861223424
51,31671075548962816
51,31672718613024768
51,31675550779052032
51,31678209170874368
51,31683799951605760
51,31690022604251136
51,31699564922671104
51,31701120082518016
51,31715686858358785
51,31717341070884864
51,31718349004079104
51,31718723299577856
51,31726868059131904
51,31731127777497089
51,31735330872754177
51,31749336979218432
51,31751928455102465
51,31764441292873728
51,31768378666389504
51,31768920419475456
51,31770506516496384
51,31778382240817152
51,31782375121747968
51,31793298611904512
51,31794799023493120
51,31800778893041665
51,31802580795400192
51,31807603822559232
51,31812513888739328
51,31817110522957826
51,31819650111111169
51,31834453160497153
51,31835294311383040
51,31856999343849472
51,31863744808091649
51,31864469529305088
51,31872442603405313
51,31872883781279744
51,31880501673328640
51,31887116472418304
51,31890617076289537
51,31893251363442688
51,31893834115850242
51,31904323248070656
51,31910677387943937
51,31910784778903552
51,31911367371923456
51,31930058205560832
51,31943629236871168
51,31955651777265665
51,31964759108620288
51,31969605836603392
51,31985413878976512
51,31991078257164288
51,31991105620807680
51,32019396696219648
51,32027227159789568
51,32028912879935490
51,32033767333826560
51,32048397439471616
51,32061794818195457
51,32071149009506304
51,32071944215986177
51,32072634640371712
51,32073049834524672
51,32080604065431552
51,32086751463870464
51,32088110175232000
51,32088248268365826
51,32089920923238401
51,32092448863821824
51,32094511660277760
51,32098960378167296
51,32112067712393216
51,32114720773251073
51,32115595918974976
51,32129059894861824
51,32134134579068928
51,32138124591104000
51,32141641863143424
51,32142951048024065
51,32143817343762432
51,32143886524620800
51,32143930237657088
51,32149992017764352
51,32150112482365440
51,32176206837186560
51,32178964793401346
51,32182621689610240
51,32185603189637121
51,32188461955944448
51,32191486757969920
51,32199124812042240
51,32199847599669249
51,32208474699988992
51,32209458151030784
51,32212665300422656
51,32215202007093248
51,32223190843392000
51,32223386922909697
51,32225354319929344
51,32228104474730496
51,32230657803419649
51,32231122456809473
51,32235997005611009
51,32237364327747584
51,32237723930591232
51,32245477810372608
51,32249027072360448
51,32250727514509312
51,32261457110372352
51,32261501163147265
51,32263755882565632
51,32277319527694336
51,32278857591558144
51,32282479570190336
51,32282950376624128
51,32288142937554945
51,32292772459323395
51,32321759147462656
51,32324277558575104
51,32327532632084480
51,32337173520842752
51,32342123227385857
51,32342810979999744
51,32348603276070912
51,32352189431156736
51,32369163175464961
51,32375590111674368
51,32377639041761280
51,32383693657997312
51,32389711624413184
51,32394666049536000
51,32401527456923649
51,32409089065623552
51,32415006800740352
51,32415024995631105
51,32415272669286400
51,32416173324763138
51,32417152543756288
51,32418962247516160
51,32425467038404608
51,32425541344694273
51,32425668218200064
51,32431258512396288
51,32437449527394306
51,32438582484406272
51,32440950504558592
51,32441412859461632
51,32446703948791808
51,32447799219982336
51,32449191410147330
51,32451440584695808
51,32455751419043840
51,32457919043731457
51,32468314970128384
51,32470285567401984
51,32473010619293696
51,32473559506882562
51,32476782900813824
51,32482381441007616
51,32485501529227265
51,32491572545196032
51,32493631554199552
51,32499434377969665
51,32500416310681600
51,32501496373317632
51,32501618834407424
51,32507236953624577
51,32507743118041088
51,32513380963061760
51,32519877700878338
51,32524388037300224
51,32524431922307072
51,32530916253376512
51,32535005943042048
51,32536347445039104
51,32538458660536320
51,32546595710967808
51,32548741940510723
51,32550327760723968
51,32557075875758080
51,32559250928574464
51,32559467195269120
51,32559745218912256
51,32560208328785920
51,32564080212443137
51,32566124050649089
51,32569462477553664
51,32570128084246528
51,32573607104225280
51,32574193572773888
51,32577669098905600
51,32579076275306496
51,32581009123835906
51,32581233561042944
51,32582923991384065
51,32583667821846529
51,32585045852037120
51,32586398770925568
51,32587692906651648
51,32590137841946625
51,32594231444905986
51,32598569584173056
51,32603418564497409
51,32631248832696321
51,32634808895012864
51,32639842919645185
51,32655788522610688
51,32659694606618624
51,32660029123338240
51,32661633784348672
51,32683094188228608
51,32686462134652928
51,32687353818513408
51,32687708329476097
51,32691256274452480
51,32707772520865792
51,32708100670619648
51,32711138986688512
51,32727196070060032
51,32736148988100608
51,32738106037764097
51,32743002686361600
51,32745822026207232
51,32750009426386944
51,32756851388981248
51,32758271680974850
51,32778909950935040
51,32786530414108672
51,32805632247603200
51,32808587910709248
51,32821429326053377
51,32825636556898304
51,32826205853974528
51,32826387261820928
51,32828502222835712
51,32834140973834240
51,32838120793706496
51,32839285182832641
51,32840295037009921
51,32842380927311873
51,32846346322972672
51,32846696941621248
51,32854375701422080
51,32855675402977280
51,32864634478272512
51,32870570332782592
51,32871092737548289
51,32877041141424128
51,32877650879979521
51,32879555949629440
51,32884712519245824
51,32898009167560704
51,32905241603084288
51,32906992603369472
51,32908660946509824
51,32911355287830528
51,32911860223180800
51,32915950923685888
51,32920963251175426
51,32935529695682563
51,32941744098119681
51,32946927830040577
51,32952751575007232
51,32955511603200000
51,32956018296102913
51,32958277599887360
51,32959206520782848
51,32977128169410560
51,32984147198738432
51,32993647645425664
51,32994004572311552
51,32997794239225858
51,32998314773315584
51,33001988853604352
51,33006498363740161
51,33007996279717888
51,33009957783740416
51,33016695182336001
51,33022252832260096
51,33030044649529344
51,33039518948925440
51,33047114967687168
51,33055332280307712
51,33077746305343488
51,33084736515604480
51,33084942892146688
51,33092798605434880
51,33104468958519296
51,33107566435241984
51,33108863246925824
51,33113085111701504
51,33128844953128960
51,33130490500222977
51,33140845918027776
51,33142722072158208
51,33146378360193024
51,33155065527140352
51,33159206651568128
51,33170746473709569
51,33174226026364929
51,33178335374741504
51,33180893363306496
51,33187002413223936
51,33195352823693312
51,33197041379184640
51,33197309248405504
51,33205095797624833
51,33205718563692544
51,33206870130954240
51,33210647122546688
51,33211378114363392
51,33213445784477696
51,33220867232112640
51,33232349646823425
51,33233609762541568
51,33235726262861824
51,33238001861664768
51,33241090396004352
51,33241414879940608
51,33243892199460864
51,33245245474873344
51,33245629400485889
51,33250191314259968
51,33250853011853312
51,33250886906028032
51,33283956065566720
51,33284418793639936
51,33307835223912448
51,33313659228782592
51,33329945925124096
51,33329988895772672
51,33330842885423104
51,33331141335318528
51,33335589734457344
51,33341227633999872
51,33347251988340736
51,33357845932154880
51,33373035507490816
51,33377333033308160
51,33389543528857600
51,33389562138984448
51,33406020252336128
51,33411492573356032
51,33424082464669696
51,33425593382993920
51,33440754521088000
51,33447543870332928
51,33453907241869313
51,33457614280982528
51,33457671092838401
51,33460003130056704
51,33464303239692288
51,33470441469251584
51,33470772437590016
51,33478130211491841
51,33480447178575873
51,33481475881967616
51,33495918317666304
51,33501942902685696
51,33503038685712384
51,33513592653357056
51,33521585340022784
51,33529841676455936
51,33537787433066496
51,33545790752428032
51,33548523962109952
51,33557499793637376
51,33561524266074112
51,33568634760601601
51,33569355878895616
51,33570946514157568
51,33578439432740864
51,33580150784270336
51,33580340182253568
51,33586938594205696
51,33587838331129856
51,33596346103500800
51,33596410456846336
51,33602042350010368
51,33609891461464064
51,33614063464349696
51,33615258866163712
51,33623529891041280
51,33624705336352768
51,33636096457965568
51,33637233575596032
51,33657456374587392
51,33658110619029504
51,33665372481658880
51,33667012924280832
51,33692511503384576
51,33694886020517889
51,33695814069002240
51,33697044925259776
51,33710866092396544
51,33712997541089280
51,33716489726988288
51,33718377809715200
51,33721816128167936
51,33722403020341249
51,33734320191442944
51,33735724616384512
51,33752451735625728
51,33763496445345792
51,33782930140565504
51,33783470194950144
51,33792371472728064
51,33792661785681920
51,33799655795982336
51,33816483352023042
51,33817065278152705
51,33818816370708480
51,33819569407664128
51,33822219951931392
51,33823403328671744
51,33829558146830336
51,33835322114572288
51,33847062000832513
51,33858721461305344
51,33858991008260096
51,33859205261692928
51,33859473500012544
51,33864332378902528
51,33867399446929408
51,33870678100811777
51,33873982939869184
51,33874910828822528
51,33878460057260032
51,33881648676212736
51,33903745519583232
51,33905479017037824
51,33907725171695617
51,33911876198862848
51,33914679239639040
51,33915493937201152
51,33915767024001024
51,33924059716648960
51,33931471446085634
51,33932467316465664
51,33935246105772032
51,33940422908715008
51,33941033771335680
51,33943713067696128
51,33946859189833728
51,33952708616527872
51,33954201679691776
51,33961228825010176
51,33961599203020800
51,33962773771722752
51,33965531023286272
51,33965646341472256
51,33966686684061696
51,33977120862502912
51,33981229938380800
51,33983560100614145
51,33988594456596482
51,33998090734149633
51,34004130443825152
51,34009696687882240
51,34015755213352960
51,34016484476850177
51,34018103880986624
51,34018706879160320
51,34030456596856832
51,34042926765969408
51,34046080261824512
51,34053667250245633
51,34059449140248577
51,34069445856985088
51,34074735507677184
51,34090639834480642
51,34096595091980288
51,34097014673244161
51,34098978056306688
51,34100702682816512
51,34104701985234944
51,34105291347861505
51,34111290242768896
51,34111576793419776
51,34116464726249473
51,34126813663862784
51,34129273514102784
51,34129461871910912
51,34135245464801280
51,34159426722078720
51,34162624899850240
51,34169745720741888
51,34175415006265344
51,34182136441339904
51,34184653392846848
51,34186687638667264
51,34193204739833856
51,34196242544197632
51,34196619310141440
51,34197967921479680
51,34204928083763200
51,34221846056538112
51,34222855839285248
51,34223810827788289
51,34226564552073216
51,34229615492861953
51,34229723844321280
51,34230360917151744
51,34231253301465088
51,34232406697312256
51,34234739623731200
51,34234874437046272
51,34239579632439296
51,34241757331849216
51,34253643267969024
51,34255780525907968
51,34255814344572928
51,34256427786706946
51,34271376542015489
51,34284838513016832
51,34303174483382273
51,34309376743309312
51,34314715232473088
51,34319341809836033
51,34320776853331968
51,34321306690256896
51,34330422032736256
51,34332949486772224
51,34334372953849856
51,34340808291254272
51,34347183415234560
51,34355020711337984
51,34361811994148864
51,34365647609667584
51,34373086715318273
51,34382888862482432
51,34386141150969857
51,34389447323680768
51,34408276837793792
51,34421384650166272
51,34422842263216128
51,34437612739502080
51,34443011869900802
51,34452644349091840
51,34467845525995520
51,34469851045040129
51,34478785856282624
51,34484103726235648
51,34485185617596416
51,34489294009671680
51,34503926996803584
51,34509700527562752
51,34510222357700608
51,34518693245353984
51,34519426590195712
51,34525039374106624
51,34526590725521408
51,34528460164562944
51,34543212131516416
51,34543906787954689
51,34558406358597632
51,34560869304107008
51,34564062280949760
51,34570081719558144
51,34570830520254464
51,34571285497380864
51,34572977714499584
51,34576310621708288
51,34576428720857088
51,34576463931908096
51,34582217795571714
51,34582501410209792
51,34585650611101697
51,34589321134604288
51,34592721607856129
51,34594482422808577
51,34595002164191234
51,34597337586208768
51,34598980834824192
51,34603866670497792
51,34605117567139842
51,34609340019118080
51,34615593634103296
51,34619430289809408
51,34621806761480193
51,34621877318062080
51,34622345888931840
51,34628543195381760
51,34629465657053184
51,34630869830344704
51,34633622132625409
51,34635734656749568
51,34643397872451584
51,34645646585630720
51,34647317227245569
51,34647893562363904
51,34650505011535872
51,34654464329654272
51,34657826768945153
51,34658826212872192
51,34665382077792256
51,34666162868457472
51,34666992006987776
51,34677455910477824
51,34679928322527232
51,34683879986044928
51,34688504977948672
51,34689335802462209
51,34692588061593600
51,34695954263318528
51,34697150533210112
51,34698978922602496
51,34700395058184192
51,34703262301028352
51,34704195915350016
51,34705923704356864
51,34710203362451456
51,34715051579416576
51,34721703678443520
51,34722595026767873
51,34725224238813184
51,34727774929289216
51,34728683570728961
51,34729230080151552
51,34731041008656384
51,34732018579283968
51,34732120027041792
51,34738365479784449
51,34746480027762688
51,34755824786079744
51,34758053274324992
51,34764725136924672
51,34769924773789696
51,34771119995092993
51,34771974123163648
51,34772555088793601
51,34775323308462080
51,34776903445389312
51,34781167790198784
51,34796372947378176
51,34798163864985600
51,34798433067999232
51,34799253310152705
51,34804738243428353
51,34810672625745922
51,34812593851863040
51,34818822925975552
51,34823489256955905
51,34839964009107456
51,34844653534580736
51,34851292044066816
51,34860606339162112
51,34870960200876032
51,34885972533452800
51,34886156235579392
51,34901364916101120
51,34910792243478529
51,34914029059178496
51,34915739555069952
51,34924511312883713
51,34927536190263296
51,34935978200141825
51,34936069619191808
51,34941280148529152
51,34942026784972801
51,34943368446353409
51,34944481912430592
51,34945315765231616
51,34951766319706112
51,34952194402811904
51,34958165875363840
51,34961230280007680
51,34964293053054976
51,34965005866635264
51,34965646022283264
51,34968530034098176
51,34979963866189824
51,34983127428374529
51,34997589975760896
51,35002197171240960
51,35006576683122688
51,35013196519579648
51,35016166367830016
51,35023709580296193
51,35032194032336896
51,35033126447087616
51,35038796475006976
51,35040801809506304
51,35043353364152320
51,35044521217626112
51,35050774996189184
51,35050943695290368
51,35051687005786112
51,35052652907859968
51,35066707680698368
51,35068739170869248
51,35072620323938304
51,35077527735111680
51,35080540189102080
51,35080656333578242
51,35081291758043136
51,35085926459772928
51,35086787919478784
51,35087484228476928
51,35088434724864000
51,35095350763061248
51,35095431276929024
51,35098279578578944
51,35098540631916544
51,35107704120934400
51,35117155024375809
51,35123731047268352
51,35124912364457984
51,28967257220587520
51,28967683147960320
51,28968951459352576
51,28969955693170688
51,28970602895249408
51,28970834978672640
51,28971800058667008
51,28973010178277376
51,28973326198116352
51,28973350512500736
51,28973955490516992
51,28974641913528320
51,28975374440341504
51,28975420435075073
51,28976091917979650
51,28978147521200129
51,28990737697742848
51,28994794827026432
51,29000079968833536
51,29005991496392705
51,29015151210405889
51,29015866339233793
51,29020639578824704
51,29028854806872066
51,29033649043152897
51,29035239615500288
51,29037258057195520
51,29042829472833536
51,29046093048184832
51,29046217753231360
51,29051482946936832
51,29056011264331776
51,29061072803594240
51,29062106410127360
51,29063206194380800
51,29074679054467073
51,29078961430466560
51,29079644552564736
51,29082341569728512
51,29082945180409856
51,29083229843619840
51,29101618486054912
51,29104769972830208
51,29104947744215040
51,29106051408203776
51,29110953991741440
51,29111873223794688
51,29117440726142976
51,29117595449819136
51,29118668277293056
51,29124880725184512
51,29125954580254722
51,29126965780807680
51,29130752725622784
51,29131190740983809
51,29133572866580481
51,29134876850528256
51,29135593300561920
51,29143996244692992
51,29149261362892800
51,29150566709993472
51,29150934743392256
51,29152598376325120
51,29159579543670784
51,29160241086070784
51,29162511743844352
51,29165522331373568
51,29169865940008960
51,29170520532459521
51,29170534226862080
51,29171452892684288
51,29171459813281792
51,29173020308279297
51,29174634712666112
51,29177817950326784
51,29179663746076672
51,29182274926813185
51,29186697841352704
51,29187169339838464
51,29190062113562624
51,29190766106509312
51,29193317325479939
51,29194149177597952
51,29201550891028480
51,29205811959959552
51,29213422600065025
51,29213463368699904
51,29220847470256129
51,29221801133346816
51,29229411236577280
51,29251548085227521
51,29252497180721152
51,29258971520958464
51,29275403449278464
51,29276242582704128
51,29281084667596800
51,29296356346560512
51,29297475609174016
51,29300345926582272
51,29305980101595136
51,29306753053106176
51,29321593737969665
51,29322514219929600
51,29323027426578432
51,29336510364913664
51,29336922342039552
51,29339374910971904
51,29345055659528192
51,29346507924701184
51,29347682497597440
51,29360524500148224
51,29360765395804160
51,29383709115285504
51,29394049886588928
51,29397970772299776
51,29398766561796096
51,29399932376973313
51,29409807211429888
51,29415745427341313
51,29424610533449729
51,29432750670872576
51,29452407565983744
51,29458344796225536
51,29459297255563264
51,29471339861508096
51,29474034802491392
51,29475825438949377
51,29478147158188032
51,29492262165553152
51,29494463751524352
51,29496755024306176
51,29501145315545088
51,29502956738969601
51,29514474415198208
51,29516215382704128
51,29523559151837185
51,29524972711976960
51,29527771684282368
51,29533394589188096
51,29547048680292353
51,29547087179812864
51,29548562740158464
51,29550527146622978
51,29552940691759104
51,29556002466562048
51,29558169986400257
51,29558253021040640
51,29563771118686208
51,29563807881760768
51,29565469983768576
51,29568281861955585
51,29574692918534144
51,29577087874506752
51,29577943831289856
51,29594296998952961
51,29599792988426240
51,29600983029907457
51,29603107415527425
51,29604423898501122
51,29608002373820416
51,29617286939676672
51,29617779065749504
51,29621742011944960
51,29622589349437440
51,29623134835449856
51,29627140521594880
51,29627300370718720
51,29629534827446272
51,29642564055339008
51,29651554860531712
51,29667614368206849
51,29672308855545856
51,29681791497412608
51,29689104723607553
51,29694251956707328
51,29699469012377600
51,29703108699365376
51,29706392604512256
51,29710246653992960
51,29720229844099072
51,29730939839971329
51,29731377314267136
51,29731935680987137
51,29734290006740994
51,29735236333993986
51,29748471237971968
51,29750454439124992
51,29751039267704832
51,29756063234392064
51,29770675698802688
51,29786881776418816
51,29801450573926400
51,29802531127300096
51,29811729303085056
51,29812167414906880
51,29822715225444354
51,29831293403402241
51,29836136729812992
51,29839101117071360
51,29847551599448064
51,29851078707126272
51,29859621455798273
51,29867568458104832
51,29868093832429568
51,29868861285208064
51,29872550213324800
51,29879072058245120
51,29879783726784512
51,29884749484924928
51,29888766877372417
51,29889985935056896
51,29892841731792897
51,29893877410308098
51,29894718431170560
51,29901600449368064
51,29925767987068930
51,29929264631521280
51,29932202070376448
51,29939076941484033
51,29943173002301440
51,29944569277710337
51,29945126851710976
51,29951863713439744
51,29957319605354496
51,29957893897846784
51,29960435532824576
51,29961309374119937
51,29965780187619328
51,29966467252355073
51,29971808702701568
51,29971810380423168
51,29973257272696832
51,29978962599870465
51,29983478363717633
51,29986211967799296
51,29988794555961344
51,29990983902961664
51,29991616429170688
51,29993695927336960
51,29995118446510080
51,29997693933719553
52,30006092373172224
52,30012076516704257
52,30023501440098304
52,30026440028192768
52,30029427291193345
52,30030435761266688
52,30032239530086402
52,30033694173437955
52,30038755591061504
52,30039758272995328
52,30042478501437440
52,30044797666336768
52,30048705881055232
52,30052703207956481
52,30055514381488128
52,30055625325023232
52,30057352702984192
52,30080315322015744
52,30088307455037441
52,30093897044598784
52,30098088563572738
52,30099787030208513
52,30103514642386944
52,30104126616510464
52,30104780068093952
52,30106502979129344
52,30106984640413697
52,30108299298873345
52,30111920656748544
52,30116646572003329
52,30116924583051264
52,30128184133423105
52,30129376863457280
52,30130327468900352
52,30131035291254784
52,30131688600244225
52,30139990583279616
52,30143061707202561
52,30144457504460800
52,30147970468941824
52,30148321209229312
52,30164695088369665
52,30166077778436096
52,30173233068113922
52,30175631492784128
52,30175687050534912
52,30177032029609984
52,30178445182894080
52,30188336601632769
52,30188828744486912
52,30189782344663040
52,30195404612042753
52,30201205959426050
52,30203368362221568
52,30203460745961472
52,30209615186624513
52,30220921788702720
52,30224043646914560
52,30225555538313216
52,30225967532212224
52,30230148624154626
52,30233806061441024
52,30234948245917697
52,30239168248414208
52,30240013572640769
52,30240613173559296
52,30250796520050689
52,30251642548916224
52,30252350539042817
52,30266235736293377
52,30274519411195904
52,30280261409181696
52,30280495124193280
52,30282367042064386
52,30285006748258307
52,30292097030426625
52,30300804590075905
52,30301468867174400
52,30302768136720384
52,30334103303757824
52,30337086091436033
52,30345330054660096
52,30357028132102144
52,30358686664761344
52,30367326914220032
52,30368844237242369
52,30373263330770945
52,30376934647005184
52,30380354254667776
52,30383563010478080
52,30389110036238337
52,30392293605253121
52,30393878024556544
52,30395835103576064
52,30400853550571520
52,30417480207831040
52,30426581868486656
52,30428022448328705
52,30428313826627584
52,30465749453643776
52,30480470596653056
52,30488402864377856
52,30491835801538560
52,30518332557885440
52,30518468642086912
52,30519922589175808
52,30520685344325632
52,30534243150995456
52,30566033454538752
52,30566811221106688
52,30572870304276480
52,30573265294458880
52,30594935438708736
52,30600726946250752
52,30601001148874752
52,30603354866454529
52,30610116239695872
52,30612647913197569
52,30613607112769536
52,30619169909112832
52,30620684560375808
52,30624514282889216
52,30629482494697472
52,30629515197681665
52,30647652651634688
52,30649092635889664
52,30650732701032448
52,30657170039111681
52,30673371444281344
52,30692410577125377
52,30695626719100928
52,30697627775410177
52,30700392937426944
52,30702518187069440
52,30704161788006400
52,30704773279784960
52,30713190052536320
52,30723960588996608
52,30724725055426560
52,30730326611337217
52,30731937383456769
52,30733690317307904
52,30738083934642176
52,30738422704373761
52,30739406939750400
52,30740011141828608
52,30752173465796609
52,30753531245887488
52,30781274394206208
52,30785220512845824
52,30786141275820032
52,30789528918695936
52,30793270707621888
52,30800578254737408
52,30801558824296448
52,30803004781236224
52,30806564176662528
52,30806980297756672
52,30821636508749824
52,30837269770276864
52,30840731186765824
52,30853353982394369
52,30854861750800384
52,30860178547019776
52,30872491819802624
52,30895145880653824
52,30895646948982784
52,30904960266801152
52,30905456155168768
52,30907638732554240
52,30917954845548544
52,30929642231693312
52,30940560529297408
52,30950625776771073
52,30966754574336000
52,30970216833884160
52,30971104226975744
52,30971786191437824
52,30972169970262016
52,30975379049025536
52,30979874474692608
52,30989965340971009
52,30995406624129025
52,30996810642227203
52,30999674953400322
52,31006262271410176
52,31029746586361856
52,31050738578755585
52,31059170660720641
52,31061633786716160
52,31062751140909056
52,31064825454927872
52,31066053354201088
52,31069638074830848
52,31072823489331200
52,31092286477565954
52,31094692321959936
